,fall,geolocation,id,mass,name,nametype,recclass,reclat,reclong,year
569,Fell,"{'latitude': '40.41667', 'longitude': '-3.71667'}",15382,400,Madrid,Valid,L6,40.416670,-3.716670,1896-01-01T00:00:00.000
570,Fell,"{'latitude': '-26.16667', 'longitude': '-49.93333'}",15383,600,Mafra,Valid,L3-4,-26.166670,-49.933330,1941-01-01T00:00:00.000
571,Fell,"{'latitude': '37.86667', 'longitude': '27.51667'}",15386,5000,Magnesia,Valid,"Iron, IAB-sHL",37.866670,27.516670,1899-01-01T00:00:00.000
572,Fell,"{'latitude': '-19.48333', 'longitude': '31.65'}",15387,666.6,Magombedze,Valid,H3-5,-19.483330,31.650000,1990-01-01T00:00:00.000
573,Fell,"{'latitude': '27.66667', 'longitude': '95.78333'}",47361,70500,Mahadevpur,Valid,H4/5,27.666670,95.783330,2007-01-01T00:00:00.000
574,Fell,"{'latitude': '12.83333', 'longitude': '9.38333'}",30751,4629,Maigatari-Danduma,Valid,H5/6,12.833330,9.383330,2004-01-01T00:00:00.000
575,Fell,"{'latitude': '32.21667', 'longitude': '-104.0'}",15393,150,Malaga,Valid,OC,32.216670,-104.000000,1933-01-01T00:00:00.000
576,Fell,"{'latitude': '9.5', 'longitude': '31.75'}",15394,2000,Malakal,Valid,L5,9.500000,31.750000,1970-01-01T00:00:00.000
577,Fell,"{'latitude': '-3.13333', 'longitude': '33.51667'}",15395,470,Malampaka,Valid,H,-3.133330,33.516670,1930-01-01T00:00:00.000
578,Fell,"{'latitude': '-28.93333', 'longitude': '-63.23333'}",15397,0,Malotas,Valid,H5,-28.933330,-63.233330,1931-01-01T00:00:00.000
579,Fell,"{'latitude': '-29.45', 'longitude': '26.76667'}",15400,807,Malvern,Valid,Eucrite-pmict,-29.450000,26.766670,1933-01-01T00:00:00.000
580,Fell,"{'latitude': '45.21667', 'longitude': '62.08333'}",15401,1000,Mamra Springs,Valid,L6,45.216670,62.083330,1927-01-01T00:00:00.000
581,Fell,"{'latitude': '23.05', 'longitude': '86.7'}",15402,1700,Manbhoom,Valid,LL6,23.050000,86.700000,1863-01-01T00:00:00.000
582,Fell,"{'latitude': '20.96667', 'longitude': '76.1'}",15403,50,Manegaon,Valid,Diogenite,20.966670,76.100000,1843-01-01T00:00:00.000
583,Fell,"{'latitude': '-17.65', 'longitude': '31.6'}",15405,22300,Mangwendi,Valid,LL6,-17.650000,31.600000,1934-01-01T00:00:00.000
584,Fell,"{'latitude': '45.81667', 'longitude': '44.63333'}",15409,3555,Manych,Valid,LL3.4,45.816670,44.633330,1951-01-01T00:00:00.000
585,Fell,"{'latitude': '34.23333', 'longitude': '72.08333'}",15414,4500,Mardan,Valid,H5,34.233330,72.083330,1948-01-01T00:00:00.000
586,Fell,0,15418,114,Maria Linden,Valid,L4,0,0,1925-01-01T00:00:00.000
587,Fell,"{'latitude': '42.71667', 'longitude': '-99.38333'}",15419,340,Mariaville,Valid,Iron,42.716670,-99.383330,1898-01-01T00:00:00.000
588,Fell,"{'latitude': '54.76183', 'longitude': '11.46745'}",48973,25.81,Maribo,Valid,CM2,54.761830,11.467450,2009-01-01T00:00:00.000
589,Fell,"{'latitude': '4.66667', 'longitude': '29.25'}",15421,3200,Maridi,Valid,H6,4.666670,29.250000,1941-01-01T00:00:00.000
590,Fell,"{'latitude': '-22.25', 'longitude': '-49.93333'}",15422,2500,Marilia,Valid,H4,-22.250000,-49.933330,1971-01-01T00:00:00.000
591,Fell,"{'latitude': '41.9', 'longitude': '-91.6'}",15424,28400,Marion (Iowa),Valid,L6,41.900000,-91.600000,1847-01-01T00:00:00.000
592,Fell,"{'latitude': '61.5', 'longitude': '30.5'}",15426,45000,Marjalahti,Valid,"Pallasite, PMG",61.500000,30.500000,1902-01-01T00:00:00.000
593,Fell,"{'latitude': '44.5', 'longitude': '0.15'}",15429,3000,Marmande,Valid,L5,44.500000,0.150000,1848-01-01T00:00:00.000
594,Fell,"{'latitude': '-14.2', 'longitude': '48.1'}",15430,6000,Maromandia,Valid,L6,-14.200000,48.100000,2002-01-01T00:00:00.000
595,Fell,"{'latitude': '35.8', 'longitude': '-84.1'}",15436,1443,Maryville,Valid,L6,35.800000,-84.100000,1983-01-01T00:00:00.000
596,Fell,"{'latitude': '45.36667', 'longitude': '1.86667'}",15438,1000,Mascombes,Valid,L6,45.366670,1.866670,1836-01-01T00:00:00.000
597,Fell,"{'latitude': '0.0', 'longitude': '0.0'}",53653,24.54,Mason Gully,Valid,H5,0.000000,0.000000,2010-01-01T00:00:00.000
598,Fell,"{'latitude': '48.13333', 'longitude': '12.61667'}",15443,1600,Mässing,Valid,Howardite,48.133330,12.616670,1803-01-01T00:00:00.000
599,Fell,"{'latitude': '48.18333', 'longitude': '13.13333'}",15446,19000,Mauerkirchen,Valid,L6,48.183330,13.133330,1768-01-01T00:00:00.000
600,Fell,"{'latitude': '-20.0', 'longitude': '57.0'}",15447,220,Mauritius,Valid,L6,-20.000000,57.000000,1801-01-01T00:00:00.000
601,Fell,"{'latitude': '8.96667', 'longitude': '12.08333'}",15451,4850,Mayo Belwa,Valid,Aubrite,8.966670,12.083330,1974-01-01T00:00:00.000
602,Fell,"{'latitude': '24.68333', 'longitude': '-101.68333'}",15453,4000,Mazapil,Valid,"Iron, IAB-sLL",24.683330,-101.683330,1885-01-01T00:00:00.000
603,Fell,"{'latitude': '-1.21667', 'longitude': '30.0'}",15454,4975,Maziba,Valid,L6,-1.216670,30.000000,1942-01-01T00:00:00.000
604,Fell,"{'latitude': '1.06667', 'longitude': '34.16667'}",15455,150000,Mbale,Valid,L5/6,1.066670,34.166670,1992-01-01T00:00:00.000
605,Fell,"{'latitude': '-27.25', 'longitude': '-67.5'}",15467,31,Medanitos,Valid,Eucrite-cm,-27.250000,-67.500000,1953-01-01T00:00:00.000
606,Fell,"{'latitude': '29.01667', 'longitude': '77.8'}",15469,22,Meerut,Valid,H5,29.016670,77.800000,1861-01-01T00:00:00.000
607,Fell,"{'latitude': '-6.23333', 'longitude': '106.88333'}",15470,24750,Meester-Cornelis,Valid,H5,-6.233330,106.883330,1915-01-01T00:00:00.000
608,Fell,"{'latitude': '53.18333', 'longitude': '13.15'}",15485,10500,Menow,Valid,H4,53.183330,13.150000,1862-01-01T00:00:00.000
609,Fell,"{'latitude': '46.81867', 'longitude': '7.21817'}",15486,28.9,Menziswyl,Valid,L5,46.818670,7.218170,1903-01-01T00:00:00.000
610,Fell,"{'latitude': '55.05', 'longitude': '12.06667'}",15489,4000,Mern,Valid,L6,55.050000,12.066670,1878-01-01T00:00:00.000
611,Fell,"{'latitude': '0.0', 'longitude': '37.66667'}",15491,6000,Meru,Valid,LL6,0.000000,37.666670,1945-01-01T00:00:00.000
612,Fell,"{'latitude': '25.48333', 'longitude': '81.98333'}",15492,71400,Merua,Valid,H5,25.483330,81.983330,1920-01-01T00:00:00.000
613,Fell,"{'latitude': '38.18333', 'longitude': '15.56667'}",15495,2405,Messina,Valid,L5,38.183330,15.566670,1955-01-01T00:00:00.000
614,Fell,"{'latitude': '50.58333', 'longitude': '11.1'}",16626,870,Meuselbach,Valid,L6,50.583330,11.100000,1897-01-01T00:00:00.000
615,Fell,"{'latitude': '45.76667', 'longitude': '3.25'}",16627,1300,Mezel,Valid,L6,45.766670,3.250000,1949-01-01T00:00:00.000
616,Fell,"{'latitude': '46.5', 'longitude': '25.73333'}",16628,22700,Mezö-Madaras,Valid,L3.7,46.500000,25.733330,1852-01-01T00:00:00.000
617,Fell,"{'latitude': '25.9', 'longitude': '83.61667'}",16629,350,Mhow,Valid,L6,25.900000,83.616670,1827-01-01T00:00:00.000
618,Fell,"{'latitude': '34.8', 'longitude': '111.7'}",16631,1100,Mianchi,Valid,H5,34.800000,111.700000,1980-01-01T00:00:00.000
619,Fell,"{'latitude': '54.56667', 'longitude': '-1.16667'}",16632,1600,Middlesbrough,Valid,L6,54.566670,-1.166670,1881-01-01T00:00:00.000
620,Fell,"{'latitude': '42.9075', 'longitude': '-90.36556'}",52090,3584,Mifflin,Valid,L5,42.907500,-90.365560,2010-01-01T00:00:00.000
621,Fell,"{'latitude': '48.06667', 'longitude': '30.96667'}",16634,8000,Mighei,Valid,CM2,48.066670,30.966670,1889-01-01T00:00:00.000
622,Fell,"{'latitude': '35.56833', 'longitude': '133.22'}",16635,6380,Mihonoseki,Valid,L6,35.568330,133.220000,1992-01-01T00:00:00.000
623,Fell,"{'latitude': '46.23333', 'longitude': '17.53333'}",16636,224.2,Mike,Valid,L6,46.233330,17.533330,1944-01-01T00:00:00.000
624,Fell,"{'latitude': '46.18333', 'longitude': '16.1'}",16640,10000,Milena,Valid,L6,46.183330,16.100000,1842-01-01T00:00:00.000
625,Fell,"{'latitude': '-26.45', 'longitude': '120.36667'}",16643,330000,Millbillillie,Valid,Eucrite-mmict,-26.450000,120.366670,1960-01-01T00:00:00.000
626,Fell,"{'latitude': '35.4', 'longitude': '-92.05'}",16645,16700,Miller (Arkansas),Valid,H5,35.400000,-92.050000,1930-01-01T00:00:00.000
627,Fell,"{'latitude': '35.07833', 'longitude': '136.93333'}",16692,1040,Minamino,Valid,L,35.078330,136.933330,1632-01-01T00:00:00.000
628,Fell,"{'latitude': '37.28333', 'longitude': '14.7'}",16696,42,Mineo,Valid,Pallasite,37.283330,14.700000,1826-01-01T00:00:00.000
629,Fell,"{'latitude': '32.33333', 'longitude': '120.66667'}",16697,5500,Min-Fan-Zhun,Valid,LL6,32.333330,120.666670,1952-01-01T00:00:00.000
630,Fell,"{'latitude': '47.7', 'longitude': '16.6'}",16700,550,Minnichhof,Valid,OC,47.700000,16.600000,1905-01-01T00:00:00.000
631,Fell,"{'latitude': '25.68333', 'longitude': '83.25'}",16701,8510,Mirzapur,Valid,L5,25.683330,83.250000,1910-01-01T00:00:00.000
632,Fell,"{'latitude': '56.66667', 'longitude': '23.0'}",16703,5800,Misshof,Valid,H5,56.666670,23.000000,1890-01-01T00:00:00.000
633,Fell,"{'latitude': '61.73333', 'longitude': '5.93333'}",16707,100.7,Mjelleim,Valid,H,61.733330,5.933330,1898-01-01T00:00:00.000
634,Fell,"{'latitude': '46.8', 'longitude': '24.03333'}",16709,300000,Mocs,Valid,L5-6,46.800000,24.033330,1882-01-01T00:00:00.000
635,Fell,"{'latitude': '38.5', 'longitude': '-101.1'}",16711,35000,Modoc (1905),Valid,L6,38.500000,-101.100000,1905-01-01T00:00:00.000
636,Fell,"{'latitude': '-39.63333', 'longitude': '174.4'}",16713,4500,Mokoia,Valid,CV3,-39.633330,174.400000,1908-01-01T00:00:00.000
637,Fell,"{'latitude': '38.11667', 'longitude': '-1.16667'}",16715,144000,Molina,Valid,H5,38.116670,-1.166670,1858-01-01T00:00:00.000
638,Fell,"{'latitude': '-31.25', 'longitude': '26.46667'}",16717,150,Molteno,Valid,Howardite,-31.250000,26.466670,1953-01-01T00:00:00.000
639,Fell,"{'latitude': '31.60833', 'longitude': '-102.85833'}",16719,2587,Monahans (1998),Valid,H5,31.608330,-102.858330,1998-01-01T00:00:00.000
640,Fell,"{'latitude': '35.25', 'longitude': '-80.5'}",16720,8600,Monroe,Valid,H4,35.250000,-80.500000,1849-01-01T00:00:00.000
641,Fell,"{'latitude': '38.01667', 'longitude': '-8.25'}",16725,4885,Monte das Fortes,Valid,L5,38.016670,-8.250000,1950-01-01T00:00:00.000
642,Fell,"{'latitude': '43.26667', 'longitude': '13.35'}",16726,3130,Monte Milone,Valid,L5,43.266670,13.350000,1846-01-01T00:00:00.000
643,Fell,"{'latitude': '43.39056', 'longitude': '1.9625'}",16727,149000,Montferré,Valid,H5,43.390560,1.962500,1923-01-01T00:00:00.000
644,Fell,"{'latitude': '47.63333', 'longitude': '1.58333'}",16729,500,Montlivault,Valid,L6,47.633330,1.583330,1838-01-01T00:00:00.000
645,Fell,"{'latitude': '-15.96667', 'longitude': '27.35'}",16733,0,Monze,Valid,L6,-15.966670,27.350000,1950-01-01T00:00:00.000
646,Fell,"{'latitude': '35.41667', 'longitude': '-79.38333'}",16736,1880,Moore County,Valid,Eucrite-cm,35.416670,-79.383330,1913-01-01T00:00:00.000
647,Fell,"{'latitude': '52.45', 'longitude': '-8.33333'}",16737,3520,Mooresfort,Valid,H5,52.450000,-8.333330,1810-01-01T00:00:00.000
648,Fell,"{'latitude': '-40.975', 'longitude': '145.6'}",16738,8887.5,Moorleah,Valid,L6,-40.975000,145.600000,1930-01-01T00:00:00.000
649,Fell,"{'latitude': '28.78333', 'longitude': '78.83333'}",16740,70,Moradabad,Valid,L6,28.783330,78.833330,1808-01-01T00:00:00.000
650,Fell,"{'latitude': '49.6', 'longitude': '18.53333'}",16742,633,Morávka,Valid,H5,49.600000,18.533330,2000-01-01T00:00:00.000
651,Fell,"{'latitude': '44.6', 'longitude': '5.13333'}",16747,1300,Mornans,Valid,H5,44.600000,5.133330,1875-01-01T00:00:00.000
652,Fell,"{'latitude': '59.43333', 'longitude': '10.7'}",36592,3763,Moss,Valid,CO3.6,59.433330,10.700000,2006-01-01T00:00:00.000
653,Fell,"{'latitude': '26.83333', 'longitude': '77.33333'}",16759,1500,Moti-ka-nagla,Valid,H6,26.833330,77.333330,1868-01-01T00:00:00.000
654,Fell,"{'latitude': '45.2', 'longitude': '8.5'}",16762,9150,Motta di Conti,Valid,H4,45.200000,8.500000,1868-01-01T00:00:00.000
655,Fell,"{'latitude': '-29.8', 'longitude': '141.7'}",16766,11300,Mount Browne,Valid,H6,-29.800000,141.700000,1902-01-01T00:00:00.000
656,Fell,"{'latitude': '18.7', 'longitude': '4.8'}",16804,110000,Mount Tazerzait,Valid,L5,18.700000,4.800000,1991-01-01T00:00:00.000
657,Fell,"{'latitude': '44.08333', 'longitude': '6.86667'}",16805,17000,Mount Vaisi,Valid,Stone-uncl,44.083330,6.866670,1637-01-01T00:00:00.000
658,Fell,"{'latitude': '-11.5', 'longitude': '33.5'}",16820,1100,Mtola,Valid,Stone-uncl,-11.500000,33.500000,1944-01-01T00:00:00.000
659,Fell,"{'latitude': '12.63333', 'longitude': '77.01667'}",16841,4400,Muddoor,Valid,L5,12.633330,77.016670,1865-01-01T00:00:00.000
660,Fell,"{'latitude': '9.33333', 'longitude': '80.83333'}",16851,25.5,Mulletiwu,Valid,L,9.333330,80.833330,1795-01-01T00:00:00.000
661,Fell,"{'latitude': '24.5', 'longitude': '90.21667'}",16874,4703,Muraid,Valid,L6,24.500000,90.216670,1924-01-01T00:00:00.000
662,Fell,"{'latitude': '-36.61667', 'longitude': '145.2'}",16875,100000,Murchison,Valid,CM2,-36.616670,145.200000,1969-01-01T00:00:00.000
663,Fell,"{'latitude': '36.6', 'longitude': '-88.1'}",16882,12600,Murray,Valid,CM2,36.600000,-88.100000,1950-01-01T00:00:00.000
664,Fell,"{'latitude': '26.13333', 'longitude': '85.53333'}",16885,1245,Muzaffarpur,Valid,"Iron, IAB-sHL",26.133330,85.533330,1964-01-01T00:00:00.000
665,Fell,"{'latitude': '23.05', 'longitude': '72.63333'}",16887,0,Myhee Caunta,Valid,OC,23.050000,72.633330,1842-01-01T00:00:00.000
666,Fell,"{'latitude': '12.0', 'longitude': '1.0'}",16889,8165,Nadiabondi,Valid,H5,12.000000,1.000000,1956-01-01T00:00:00.000
667,Fell,"{'latitude': '38.12167', 'longitude': '140.06167'}",16890,1810,Nagai,Valid,L6,38.121670,140.061670,1922-01-01T00:00:00.000
668,Fell,"{'latitude': '26.98333', 'longitude': '78.21667'}",16892,20,Nagaria,Valid,Eucrite-cm,26.983330,78.216670,1875-01-01T00:00:00.000
669,Fell,"{'latitude': '49.16667', 'longitude': '19.5'}",16893,6100,Nagy-Borové,Valid,L5,49.166670,19.500000,1895-01-01T00:00:00.000
670,Fell,"{'latitude': '31.31667', 'longitude': '30.35'}",16898,10000,Nakhla,Valid,Martian (nakhlite),31.316670,30.350000,1911-01-01T00:00:00.000
671,Fell,"{'latitude': '13.73333', 'longitude': '100.08333'}",16899,23200,Nakhon Pathom,Valid,L6,13.733330,100.083330,1923-01-01T00:00:00.000
672,Fell,"{'latitude': '12.28333', 'longitude': '79.2'}",16902,4500,Nammianthal,Valid,H5,12.283330,79.200000,1886-01-01T00:00:00.000
673,Fell,"{'latitude': '35.66667', 'longitude': '103.5'}",16903,52900,Nan Yang Pao,Valid,L6,35.666670,103.500000,1917-01-01T00:00:00.000
674,Fell,"{'latitude': '38.41667', 'longitude': '-77.16667'}",16904,7500,Nanjemoy,Valid,H6,38.416670,-77.166670,1825-01-01T00:00:00.000
675,Fell,"{'latitude': '32.11667', 'longitude': '121.8'}",16907,529,Nantong,Valid,H6,32.116670,121.800000,1984-01-01T00:00:00.000
676,Fell,"{'latitude': '19.25', 'longitude': '77.0'}",16908,17000,Naoki,Valid,H6,19.250000,77.000000,1928-01-01T00:00:00.000
677,Fell,"{'latitude': '33.75', 'longitude': '51.5'}",16909,2700,Naragh,Valid,H6,33.750000,51.500000,1974-01-01T00:00:00.000
678,Fell,"{'latitude': '-34.05', 'longitude': '150.68889'}",16912,367.5,Narellan,Valid,L6,-34.050000,150.688890,1928-01-01T00:00:00.000
679,Fell,"{'latitude': '42.51667', 'longitude': '12.51667'}",16914,0,Narni,Valid,Stone-uncl,42.516670,12.516670,0921-01-01T00:00:00.000
680,Fell,"{'latitude': '-21.73333', 'longitude': '165.9'}",16922,347,Nassirah,Valid,H4,-21.733330,165.900000,1936-01-01T00:00:00.000
681,Fell,0,16923,1.4,Natal,Valid,Stone-uncl,0,0,1973-01-01T00:00:00.000
682,Fell,"{'latitude': '21.25', 'longitude': '83.66667'}",16927,105,Nawapali,Valid,CM2,21.250000,83.666670,1890-01-01T00:00:00.000
683,Fell,"{'latitude': '36.44917', 'longitude': '136.46528'}",16934,420,Neagari,Valid,L6,36.449170,136.465280,1995-01-01T00:00:00.000
684,Fell,"{'latitude': '18.68333', 'longitude': '83.48333'}",16935,4500,Nedagolla,Valid,"Iron, ungrouped",18.683330,83.483330,1870-01-01T00:00:00.000
685,Fell,"{'latitude': '9.5', 'longitude': '35.33333'}",16941,2450,Nejo,Valid,L6,9.500000,35.333330,1970-01-01T00:00:00.000
686,Fell,"{'latitude': '56.5', 'longitude': '21.5'}",16945,10250,Nerft,Valid,L6,56.500000,21.500000,1864-01-01T00:00:00.000
687,Fell,"{'latitude': '47.525', 'longitude': '10.80833'}",16950,6189,Neuschwanstein,Valid,EL6,47.525000,10.808330,2002-01-01T00:00:00.000
688,Fell,"{'latitude': '40.0', 'longitude': '-81.76667'}",16953,230000,New Concord,Valid,L6,40.000000,-81.766670,1860-01-01T00:00:00.000
689,Fell,"{'latitude': '15.36667', 'longitude': '35.68333'}",16954,12000,New Halfa,Valid,L4,15.366670,35.683330,1994-01-01T00:00:00.000
690,Fell,"{'latitude': '29.94718', 'longitude': '-90.10976'}",16960,19256,New Orleans,Valid,H5,29.947180,-90.109760,2003-01-01T00:00:00.000
691,Fell,"{'latitude': '-7.45', 'longitude': '111.41667'}",16966,1393,Ngawi,Valid,LL3.6,-7.450000,111.416670,1883-01-01T00:00:00.000
692,Fell,"{'latitude': '13.85', 'longitude': '-4.38333'}",16968,37500,N'Goureyma,Valid,"Iron, ungrouped",13.850000,-4.383330,1900-01-01T00:00:00.000
693,Fell,"{'latitude': '49.03333', 'longitude': '-1.43333'}",16970,0,Nicorps,Valid,Stone-uncl,49.033330,-1.433330,1750-01-01T00:00:00.000
694,Fell,0,16974,3.3,Niger (L6),Valid,L6,0,0,1967-01-01T00:00:00.000
695,Fell,0,16975,3.3,Niger (LL6),Valid,LL6,0,0,1967-01-01T00:00:00.000
696,Fell,"{'latitude': '52.45', 'longitude': '78.63333'}",16976,3996,Nikolaevka,Valid,H4,52.450000,78.633330,1935-01-01T00:00:00.000
697,Fell,"{'latitude': '56.11667', 'longitude': '37.33333'}",16977,6000,Nikolskoe,Valid,L4,56.116670,37.333330,1954-01-01T00:00:00.000
698,Fell,"{'latitude': '29.86667', 'longitude': '121.48333'}",16980,14250,Ningbo,Valid,"Iron, IVA",29.866670,121.483330,1975-01-01T00:00:00.000
699,Fell,"{'latitude': '32.925', 'longitude': '105.90667'}",16981,4610,Ningqiang,Valid,C3-ung,32.925000,105.906670,1983-01-01T00:00:00.000
700,Fell,"{'latitude': '34.2', 'longitude': '131.56667'}",16982,467,Nio,Valid,H3-4,34.200000,131.566670,1897-01-01T00:00:00.000
701,Fell,"{'latitude': '-28.56667', 'longitude': '30.7'}",16983,17200,N'Kandhla,Valid,"Iron, IID",-28.566670,30.700000,1912-01-01T00:00:00.000
702,Fell,"{'latitude': '44.08333', 'longitude': '-69.48333'}",16984,2300,Nobleborough,Valid,Eucrite-pmict,44.083330,-69.483330,1823-01-01T00:00:00.000
703,Fell,"{'latitude': '40.08528', 'longitude': '-86.055'}",16985,483.7,Noblesville,Valid,H4-6,40.085280,-86.055000,1991-01-01T00:00:00.000
704,Fell,"{'latitude': '33.725', 'longitude': '130.75'}",16988,472,Nogata,Valid,L6,33.725000,130.750000,0861-01-01T00:00:00.000
705,Fell,"{'latitude': '-32.36667', 'longitude': '-59.83333'}",16989,4000,Nogoya,Valid,CM2,-32.366670,-59.833330,1879-01-01T00:00:00.000
706,Fell,"{'latitude': '36.21667', 'longitude': '-92.26667'}",16994,1050,Norfork,Valid,"Iron, IIIAB",36.216670,-92.266670,1918-01-01T00:00:00.000
707,Fell,"{'latitude': '39.68333', 'longitude': '-99.86667'}",17922,1100000,Norton County,Valid,Aubrite,39.683330,-99.866670,1948-01-01T00:00:00.000
708,Fell,"{'latitude': '45.29167', 'longitude': '11.52722'}",17930,177,Noventa Vicentina,Valid,H4,45.291670,11.527220,1971-01-01T00:00:00.000
709,Fell,"{'latitude': '54.81667', 'longitude': '46.0'}",17933,1900,Novo-Urei,Valid,Ureilite,54.816670,46.000000,1886-01-01T00:00:00.000
710,Fell,"{'latitude': '58.55', 'longitude': '31.33333'}",17934,0,Novy-Ergi,Valid,Stone-uncl,58.550000,31.333330,1662-01-01T00:00:00.000
711,Fell,"{'latitude': '56.0', 'longitude': '22.0'}",17935,1001,Novy-Projekt,Valid,OC,56.000000,22.000000,1908-01-01T00:00:00.000
712,Fell,"{'latitude': '42.91667', 'longitude': '102.46667'}",17936,250,Noyan-Bogdo,Valid,L6,42.916670,102.466670,1933-01-01T00:00:00.000
713,Fell,"{'latitude': '24.3', 'longitude': '-102.13333'}",17938,50000,Nuevo Mercurio,Valid,H5,24.300000,-102.133330,1978-01-01T00:00:00.000
714,Fell,"{'latitude': '41.63333', 'longitude': '0.75'}",17959,5000,Nulles,Valid,H6,41.633330,0.750000,1851-01-01T00:00:00.000
715,Fell,"{'latitude': '43.33333', 'longitude': '141.86667'}",17960,363,Numakai,Valid,H4,43.333330,141.866670,1925-01-01T00:00:00.000
716,Fell,"{'latitude': '21.20833', 'longitude': '94.91667'}",17969,737.6,Nyaung,Valid,"Iron, IIIAB",21.208330,94.916670,1939-01-01T00:00:00.000
717,Fell,"{'latitude': '47.55', 'longitude': '22.025'}",17970,1100,Nyirábrany,Valid,LL5,47.550000,22.025000,1914-01-01T00:00:00.000
718,Fell,"{'latitude': '57.78333', 'longitude': '55.26667'}",17979,500000,Ochansk,Valid,H4,57.783330,55.266670,1887-01-01T00:00:00.000
719,Fell,"{'latitude': '52.28333', 'longitude': '8.05'}",17988,1400,Oesede,Valid,H5,52.283330,8.050000,1927-01-01T00:00:00.000
720,Fell,"{'latitude': '58.5', 'longitude': '23.0'}",17989,6000,Oesel,Valid,L6,58.500000,23.000000,1855-01-01T00:00:00.000
721,Fell,"{'latitude': '47.88333', 'longitude': '22.03333'}",17990,3750,Ofehértó,Valid,L6,47.883330,22.033330,1900-01-01T00:00:00.000
722,Fell,"{'latitude': '33.28333', 'longitude': '130.2'}",17994,14360,Ogi,Valid,H6,33.283330,130.200000,1741-01-01T00:00:00.000
723,Fell,"{'latitude': '46.06667', 'longitude': '23.58333'}",17995,16250,Ohaba,Valid,H5,46.066670,23.583330,1857-01-01T00:00:00.000
724,Fell,"{'latitude': '6.75', 'longitude': '8.5'}",17996,7700,Ohuma,Valid,L5,6.750000,8.500000,1963-01-01T00:00:00.000
725,Fell,"{'latitude': '38.18333', 'longitude': '-5.4'}",17997,5850,Ojuelos Altos,Valid,L6,38.183330,-5.400000,1926-01-01T00:00:00.000
726,Fell,"{'latitude': '36.18333', 'longitude': '139.21667'}",17998,194,Okabe,Valid,H5,36.183330,139.216670,1958-01-01T00:00:00.000
727,Fell,"{'latitude': '35.08333', 'longitude': '135.2'}",18000,4742,Okano,Valid,"Iron, IIAB",35.083330,135.200000,1904-01-01T00:00:00.000
728,Fell,"{'latitude': '50.83333', 'longitude': '25.5'}",18002,12000,Okniny,Valid,LL6,50.833330,25.500000,1834-01-01T00:00:00.000
729,Fell,"{'latitude': '52.95', 'longitude': '8.16667'}",18009,16570,Oldenburg (1930),Valid,L6,52.950000,8.166670,1930-01-01T00:00:00.000
730,Fell,"{'latitude': '39.0', 'longitude': '-0.03333'}",18012,0,Oliva-Gandia,Valid,Stone-uncl,39.000000,-0.033330,1520-01-01T00:00:00.000
731,Fell,"{'latitude': '38.71667', 'longitude': '-7.06667'}",18013,150000,Olivenza,Valid,LL5,38.716670,-7.066670,1924-01-01T00:00:00.000
732,Fell,"{'latitude': '39.56667', 'longitude': '-2.1'}",18015,40000,Olmedilla de Alarcón,Valid,H5,39.566670,-2.100000,1929-01-01T00:00:00.000
733,Fell,"{'latitude': '64.02', 'longitude': '161.80833'}",18019,250000,Omolon,Valid,"Pallasite, PMG",64.020000,161.808330,1981-01-01T00:00:00.000
734,Fell,"{'latitude': '43.88333', 'longitude': '1.38333'}",18026,14000,Orgueil,Valid,CI1,43.883330,1.383330,1864-01-01T00:00:00.000
735,Fell,"{'latitude': '28.5475', 'longitude': '-81.36222'}",34489,180,Orlando,Valid,Eucrite,28.547500,-81.362220,2004-01-01T00:00:00.000
736,Fell,"{'latitude': '47.11667', 'longitude': '6.15'}",18030,6000,Ornans,Valid,CO3.4,47.116670,6.150000,1868-01-01T00:00:00.000
737,Fell,"{'latitude': '48.5', 'longitude': '8.0'}",18033,4500,Ortenau,Valid,Stone-uncl,48.500000,8.000000,1671-01-01T00:00:00.000
738,Fell,"{'latitude': '42.13333', 'longitude': '12.93333'}",18034,3400,Orvinio,Valid,H6,42.133330,12.933330,1872-01-01T00:00:00.000
739,Fell,"{'latitude': '58.88333', 'longitude': '9.4'}",18042,246,Oterøy,Valid,L6,58.883330,9.400000,1928-01-01T00:00:00.000
740,Fell,"{'latitude': '38.4', 'longitude': '140.35'}",18045,6510,Otomi,Valid,H,38.400000,140.350000,1867-01-01T00:00:00.000
741,Fell,"{'latitude': '38.6', 'longitude': '-95.21667'}",18046,840,Ottawa,Valid,LL6,38.600000,-95.216670,1896-01-01T00:00:00.000
742,Fell,"{'latitude': '12.9', 'longitude': '0.08'}",56729,4440,Ouadangou,Valid,L5,12.900000,0.080000,2003-01-01T00:00:00.000
743,Fell,"{'latitude': '30.18', 'longitude': '-6.57717'}",18050,1215.5,Oued el Hadjar,Valid,LL6,30.180000,-6.577170,1986-01-01T00:00:00.000
744,Fell,"{'latitude': '24.3', 'longitude': '-13.1'}",31282,17000,Oum Dreyga,Valid,H3-5,24.300000,-13.100000,2003-01-01T00:00:00.000
745,Fell,"{'latitude': '37.60833', 'longitude': '-8.28'}",18052,20000,Ourique,Valid,H4,37.608330,-8.280000,1998-01-01T00:00:00.000
746,Fell,"{'latitude': '-18.0', 'longitude': '16.0'}",18055,121.5,Ovambo,Valid,L6,-18.000000,16.000000,1900-01-01T00:00:00.000
747,Fell,"{'latitude': '43.4', 'longitude': '-5.86667'}",18058,205,Oviedo,Valid,H5,43.400000,-5.866670,1856-01-01T00:00:00.000
